ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1054,0.23857844,0.003920091,0.078065,0.3521294,0.3273071
1055,0.014244223,0.0064848117,0.102682985,0.12924048,0.7473475
1056,0.50359726,0.0003695366,0.022606654,0.09897678,0.37444982
1057,0.8856548,0.0029243922,0.0027593088,0.007440775,0.101220705
1058,0.013461454,0.0020961564,0.22666985,0.4301518,0.3276207
1059,0.041450024,0.0013983215,0.27035013,0.034477808,0.6523237
1060,0.06025888,0.1769091,0.19093244,0.0017989934,0.57010055
1061,0.001220758,0.0027778042,0.04095329,0.0033111833,0.951737
1062,0.52443033,0.0004976135,0.06563669,0.28192553,0.12750982
1063,0.32676885,0.0019511614,0.075987734,0.4599523,0.13533996
1064,0.010167702,0.007989295,0.03282678,0.013013025,0.93600327
1065,0.9822949,0.00058317353,0.0006269129,0.005680605,0.010814383
1066,0.9895817,0.00014003078,0.00027651445,0.0028211062,0.007180654
1067,0.06324761,0.026069818,0.39118344,0.41040638,0.109092735
1068,0.9204202,0.00028726438,0.00079236325,0.018463073,0.060037043
1069,0.00053624215,0.008273369,0.07063813,0.0033244963,0.91722775
1070,0.5658589,0.00053185585,0.05007073,0.3331269,0.050411634
1071,0.9403078,0.004738888,0.0051335385,0.0032449388,0.046574898
1072,0.27454102,0.10945495,0.272966,0.006351297,0.33668676
1073,0.44576496,0.00064676075,0.021758739,0.40448412,0.12734544
1074,0.068989985,0.0037453717,0.05632183,0.6555691,0.21537378
1075,0.66012096,0.002289417,0.014354247,0.20852767,0.1147077
1076,0.61558145,0.0017969769,0.0060552065,0.04740424,0.32916215
1077,0.3181311,0.00053027103,0.038770273,0.459457,0.18311131
1078,0.14816669,0.008620519,0.16660948,0.40279076,0.27381253
1079,0.98051625,0.00021843717,0.00052137533,0.014919516,0.0038243858
1080,0.26222947,0.00049589155,0.05658721,0.45342886,0.22725853
1081,0.108222276,0.03979373,0.05573135,0.008011006,0.7882417
1082,0.04502146,0.05598076,0.093507685,0.0012288706,0.80426127
1083,0.9787242,0.00026653544,0.000796058,0.006194538,0.014018613
1084,0.0147971725,0.01171363,0.017266823,0.029465802,0.9267565
1085,0.4048789,0.0022181838,0.02188866,0.47442833,0.09658596
1086,0.23684719,0.0038207958,0.038668815,0.45081675,0.26984644
1087,0.24775666,0.0012285945,0.04184777,0.44529623,0.26387075
1088,0.03351046,0.0042994195,0.04604621,0.010091715,0.9060522
1089,0.053705372,0.0025651567,0.20202287,0.24579196,0.49591467
1090,0.0007754079,0.0035022874,0.043875787,0.004848969,0.9469976
1091,0.48213717,0.0023323912,0.041568212,0.3771919,0.09677038
1092,0.759525,0.0007553249,0.014575694,0.14048815,0.08465587
1093,0.10393337,0.013820343,0.09826066,0.008261252,0.77572435
1094,0.10614492,0.06305958,0.10687194,0.33494842,0.38897517
1095,0.19931956,0.0018517248,0.02469919,0.09855722,0.67557234
1096,0.58794546,0.00043692288,0.026521018,0.25959042,0.12550616
1097,0.0011495794,0.014363105,0.029291876,0.0044314507,0.950764
1098,0.03675704,0.0005778126,0.2450858,0.68705094,0.030528387
1099,0.012706853,0.0043720985,0.22221333,0.41776827,0.3429394
1100,0.20685764,0.00034279653,0.026851483,0.59140784,0.17454027
1101,0.008973132,0.012455002,0.088269494,0.021980545,0.86832184
1102,0.2919881,0.0111144455,0.031240681,0.4123593,0.25329742
1103,0.0032009839,0.0033424066,0.20908563,0.005963046,0.77840793
1104,0.50790375,0.0015465139,0.019449169,0.23618963,0.2349109
1105,0.0012756803,0.00785226,0.021600358,0.005760312,0.9635114
1106,0.3623403,0.0020065731,0.034663018,0.24245505,0.35853505
1107,0.4210088,0.0007150398,0.033859726,0.33021966,0.21419677
1108,0.5228933,0.0005186532,0.026240773,0.3020247,0.14832254
1109,0.8302304,0.00012331479,0.002305937,0.12762469,0.03971562
1110,0.0011482695,0.0026059865,0.023129486,0.0015994544,0.9715167
1111,0.8945387,0.00033438182,0.0014561722,0.056769244,0.046901494
1112,0.074325636,0.00077367167,0.021253284,0.04324489,0.8604025
1113,0.7752316,0.0007822568,0.0022010133,0.1803613,0.041423846
1114,0.30260476,0.0011650362,0.051539633,0.27725038,0.36744022
1115,0.016372396,0.00066401635,0.062537946,0.77748114,0.14294446
1116,0.19834185,0.0007865467,0.06414673,0.31252927,0.42419565
1117,0.0783169,0.0045113047,0.017751474,0.062440775,0.8369795
1118,0.55113107,0.00029596276,0.0046118842,0.37280792,0.07115317
1119,0.66889334,0.0025886127,0.016109664,0.12955709,0.18285125
1120,0.5937217,0.0006089211,0.014748742,0.32854262,0.062378053
1121,0.027098635,0.010090139,0.10622337,0.002341076,0.8542468
1122,0.57988006,0.0011154605,0.005913535,0.020067077,0.39302385
1123,0.0017163418,0.0014014386,0.041408096,0.0021694389,0.95330465
1124,0.8229784,0.010807431,0.01315739,0.0054602064,0.14759661
1125,0.6174903,0.0007217134,0.022597363,0.164182,0.1950086
1126,0.60157806,0.00027371888,0.009992676,0.2106725,0.17748305
1127,0.009464946,0.0030440432,0.10528484,0.074744135,0.8074621
1128,0.59690833,0.0010451872,0.05808166,0.1308637,0.2131011
1129,0.3883567,0.0016638871,0.019034842,0.23642853,0.35451603
1130,0.29711047,0.0002167242,0.021301238,0.45982733,0.22154427
1131,0.7980188,0.0017066819,0.005741022,0.15457134,0.039962117
1132,0.12627852,0.031056348,0.045105733,0.0068722395,0.79068714
1133,0.89458627,0.00025177858,0.0007058537,0.018289378,0.086166695
1134,0.014375662,0.00068618346,0.665206,0.037491225,0.28224093
1135,0.001380359,0.016393507,0.021680882,0.001577094,0.9589682
1136,0.00014902884,0.0007130547,0.024719669,0.0011779695,0.97324026
1137,0.2029059,0.03806671,0.348881,0.080682606,0.3294638
1138,0.89993036,0.00042666044,0.0011525733,0.0051337695,0.093356624
1139,0.631713,0.00021323249,0.0074482574,0.2730336,0.08759198
1140,0.44346645,0.0043103565,0.015555482,0.10280661,0.43386108
1141,0.2900752,0.000439611,0.009628259,0.08252817,0.61732876
1142,0.93560165,0.00016083091,0.0002773193,0.051831394,0.012128796
1143,0.7742946,0.00033282896,0.012979823,0.11463418,0.09775859
1144,0.020827387,0.007004493,0.19024429,0.36784244,0.41408136
1145,0.0015807569,0.003586161,0.7016557,0.033766586,0.2594108
1146,0.86297774,0.00018592985,0.0014972753,0.019811448,0.115527645
1147,0.14961839,0.0010895708,0.06741241,0.4484545,0.3334251
1148,0.8056872,0.0005231431,0.0019119362,0.067388415,0.12448928
1149,0.5723497,0.00073355867,0.01944486,0.24709733,0.16037454
1150,0.10100934,0.0021126599,0.0036350756,0.0617619,0.831481
1151,0.7616989,0.0009511715,0.0034498677,0.009075242,0.22482485
1152,0.32801136,0.0011996663,0.025231844,0.41898715,0.22656994
1153,0.9666921,0.0008573107,0.0014370513,0.012420955,0.018592605
1154,0.27707395,0.015866205,0.07819143,0.004040641,0.6248278
1155,0.16083379,0.0015686108,0.063482195,0.544655,0.22946043
1156,0.39100945,0.00041537316,0.01914654,0.12444118,0.46498746
1157,0.06010449,0.0011880291,0.15196167,0.7100138,0.07673204
1158,0.28857392,0.002878082,0.03168216,0.4573069,0.21955898
1159,0.43309054,0.0006547372,0.021020347,0.4338454,0.111389026
1160,0.09357696,0.026515912,0.027703293,0.07300722,0.7791966
1161,0.57606363,0.0020313584,0.006262104,0.095908165,0.31973472
1162,0.9578467,0.0004454628,0.0015861766,0.01042399,0.029697597
1163,0.070855044,0.0010593325,0.099279985,0.70680493,0.1220007
1164,0.6843842,0.0006585366,0.0052891723,0.2724747,0.03719336
1165,0.52515674,0.0038695566,0.20677046,0.21941459,0.044788696
1166,0.5978584,0.00031507204,0.018097416,0.25766218,0.12606694
1167,0.051332027,0.008841328,0.4893339,0.039520614,0.4109721
1168,0.24239162,0.00059995096,0.027262172,0.46687508,0.26287118
1169,0.018858463,0.00042556156,0.08363328,0.535784,0.3612987
1170,0.00013808752,0.0015831912,0.030397069,0.000729603,0.96715206
1171,0.4917661,0.00021472125,0.004758167,0.38884747,0.1144135
1172,0.08641703,0.010995345,0.17064744,0.021879725,0.7100605
1173,0.63796467,0.0004989154,0.0032230006,0.07213324,0.28618017
1174,0.00031425097,0.005555732,0.113509916,0.004007063,0.876613
1175,0.8040998,0.00031717194,0.008632175,0.12509272,0.06185816
1176,0.9824363,0.00054344477,0.0011950337,0.0060983985,0.009726875
1177,0.9407436,0.00052305934,0.003255024,0.020198606,0.035279732
1178,0.7251226,0.00068568875,0.0145304855,0.1831175,0.07654377
1179,0.735141,0.0006191136,0.019698342,0.07719306,0.16734846
1180,0.0016807355,0.002320853,0.022593582,0.0012961715,0.9721087
1181,0.038188256,0.009068175,0.11013662,0.0016665529,0.8409405
1182,0.64935243,0.0013039637,0.031303577,0.15444347,0.1635966
1183,0.944503,0.0009534311,0.001916069,0.01501379,0.037613712
1184,0.7383529,0.0033225769,0.006037276,0.0056257127,0.24666157
1185,0.95196956,0.0005942242,0.0010925531,0.005593592,0.04075013
1186,0.00041743065,0.01656074,0.008245386,0.022919279,0.9518572
1187,0.41637412,0.0011500114,0.0027925258,0.3262439,0.2534394
1188,0.020265207,0.0016656462,0.11659536,0.5724194,0.2890544
1189,0.25774863,0.0035389578,0.1463966,0.46577966,0.12653613
1190,0.0392775,0.12984055,0.14708145,0.006865156,0.6769353
1191,0.93479484,0.00031075338,0.0011351395,0.023345547,0.040413648
1192,0.0004312793,0.0025875932,0.12396358,0.0050891736,0.86792845
1193,0.013842726,0.008123607,0.3446311,0.22001567,0.41338694
1194,0.449724,0.0016391204,0.07261746,0.33349073,0.14252873
1195,0.015623587,0.0003503207,0.37589842,0.36614773,0.24197994
1196,0.33937225,0.00035862703,0.0153976595,0.4822648,0.16260666
1197,0.23943396,0.0012545672,0.008938403,0.6275864,0.122786686
1198,0.14882183,0.0003159137,0.02067675,0.74344695,0.08673856
1199,0.40300485,0.004081903,0.027530922,0.34087208,0.22451021
1200,0.85411185,0.00060263654,0.009030243,0.08176895,0.05448638
1201,0.20264556,0.019204611,0.2399111,0.02052317,0.5177155
1202,0.37306234,0.0005662999,0.003987622,0.032298353,0.5900854
1203,0.9358489,0.0009970185,0.0015726531,0.04688091,0.01470052
1204,0.0018169812,0.0033318426,0.014005365,0.0012171675,0.9796286
1205,0.0010274098,0.0005160621,0.015480083,0.0014040837,0.9815724
1206,0.56288534,0.0002192259,0.008857223,0.26314658,0.16489166
1207,0.2575149,0.002447761,0.055401757,0.2910936,0.39354202
1208,0.70574147,0.001131956,0.004847093,0.1276073,0.16067217
1209,0.12419716,0.00081554067,0.06034568,0.43667927,0.37796235
1210,0.5468653,0.004056465,0.3052199,0.045234386,0.09862396
1211,0.68581337,0.0041290354,0.023907077,0.107405685,0.17874484
1212,0.9851988,0.0009051091,0.0010343702,0.003987898,0.008873877
1213,0.3776138,0.00018293734,0.007725328,0.08749823,0.5269797
1214,0.0008440838,0.015041682,0.028719625,0.0025703043,0.9528243
1215,0.9935648,0.00019294176,0.00040407325,0.0030471047,0.0027910224
1216,0.21767533,0.0018525296,0.053323478,0.5337828,0.19336589
1217,0.2575085,0.0029372107,0.15405887,0.26464957,0.32084587
1218,0.08564485,0.01198655,0.0852752,0.0006551246,0.8164382
1219,0.22665238,0.0014209737,0.075622566,0.29216364,0.40414047
1220,0.039858717,0.0019879462,0.5290478,0.07319367,0.35591182
1221,0.38281116,0.0003699078,0.01439222,0.34385875,0.258568
1222,0.96344304,0.0002286797,0.0014762194,0.023193387,0.011658623
1223,0.8690431,0.00016542495,0.0053422316,0.10014904,0.025300203
1224,0.039475545,0.0045309453,0.032961443,0.20529294,0.7177391
1225,0.019311007,0.044355463,0.05783973,0.043452773,0.83504105
1226,0.5090409,0.0005562064,0.019503856,0.3860852,0.08481388
1227,0.21116798,0.0011937217,0.062282685,0.47679433,0.24856122
1228,0.04874792,0.0025269857,0.07063888,0.16975383,0.70833236
1229,0.18381687,0.0017888246,0.046900515,0.11730268,0.6501911
1230,0.59810865,0.00030703927,0.0030289157,0.012564131,0.38599125
1231,0.8918257,0.00023642804,0.00059810304,0.06846057,0.0388792
1232,0.97361505,0.001757721,0.001548841,0.011047159,0.012031166
1233,0.5033163,0.0011833733,0.02756176,0.23527768,0.23266087
1234,0.060336813,0.108940355,0.048880734,0.008308998,0.77353317
1235,0.39702493,0.00076424435,0.027736863,0.53165793,0.042816028
1236,0.61403006,0.0018990433,0.03612062,0.19411314,0.15383716
1237,0.46227613,0.00045271058,0.026565723,0.19673087,0.31397462
1238,0.8309038,0.0008094771,0.019643487,0.0935507,0.055092562
1239,0.00038808596,0.013310986,0.096856594,0.0015491568,0.88789517
1240,0.5413922,0.0010178047,0.03482836,0.33236542,0.09039622
1241,0.4836165,0.004861079,0.23716606,0.12410284,0.15025349
1242,0.039172016,0.003134675,0.040552113,0.031944163,0.88519704
1243,0.0016488184,0.029979095,0.1694153,0.029499125,0.76945764
1244,0.09724971,0.0005382401,0.019464413,0.63665164,0.24609599
1245,0.027033553,0.007703845,0.69416785,0.16959763,0.10149717
1246,0.019524615,0.0011866539,0.114134885,0.3597308,0.505423
1247,0.6450359,0.0004384556,0.009487505,0.28264564,0.062392455
1248,0.55567884,0.0008959191,0.027992362,0.32540324,0.09002966
1249,0.73042023,0.00044278652,0.0057756966,0.23260075,0.030760549
1250,0.044645786,0.011830656,0.10638496,0.12911017,0.7080285
1251,0.43916947,0.0010257515,0.038469862,0.4468193,0.074515656
1252,0.88328266,0.0024468843,0.0080286395,0.019559447,0.086682335
1253,0.73062485,0.0003149415,0.0009677434,0.22538817,0.04270432
1254,0.00031631134,0.009134509,0.0136684105,0.0042975266,0.97258323
1255,0.50042826,0.00054452196,0.0057504615,0.055615585,0.43766117
1256,0.50775194,0.00047541515,0.023391794,0.29766855,0.17071235
1257,0.693398,0.0005570995,0.0038820647,0.24840696,0.053755876
1258,0.0005111473,0.0035391152,0.026290825,0.0045357263,0.9651231
1259,0.32722744,0.00068302435,0.06179221,0.46935388,0.14094348
1260,0.98704314,0.00062251935,0.0017843653,0.0007467931,0.009803234
1261,0.23248488,0.00040704227,0.028800836,0.53409857,0.20420867
1262,0.24472293,0.0017547052,0.09859293,0.26420367,0.39072573
1263,0.58665276,0.0022741433,0.024807539,0.21947198,0.16679354
1264,0.123242535,0.006909047,0.10322975,0.037238613,0.7293801
1265,0.3481271,0.0002832482,0.036296126,0.23146157,0.38383195
1266,0.01668489,0.0027884617,0.06348881,0.07646675,0.8405711
1267,0.79708153,0.00050304655,0.011122282,0.116743244,0.07454987
1268,0.63628775,0.00014582268,0.019030774,0.22489797,0.1196377
1269,0.76418304,0.0013466999,0.0045438036,0.0008402034,0.22908624
1270,0.46467096,0.004093882,0.027659135,0.44181478,0.06176127
1271,0.7357344,0.00051938277,0.008479754,0.13206677,0.123199716
1272,0.47461948,0.00027953112,0.0032608304,0.03349716,0.48834297
1273,0.18004037,0.0020977564,0.043473706,0.60950553,0.16488267
1274,0.38101014,0.001230152,0.033389505,0.3344338,0.24993642
1275,0.10626833,0.00056188845,0.0931423,0.19997115,0.6000563
1276,0.43653747,0.0019244126,0.03409839,0.1376549,0.3897848
1277,0.22385986,0.020444678,0.09794065,0.0033335208,0.65442127
1278,0.009401688,0.003360851,0.123973005,0.08620315,0.7770613
1279,0.0075884783,0.020781081,0.5208477,0.005755375,0.4450274
1280,0.6998581,0.00048298817,0.0075885425,0.18092552,0.11114482
1281,0.093081854,0.10514714,0.078007124,0.5410143,0.18274952
1282,0.48062646,0.0007773164,0.020107765,0.18764135,0.3108471
1283,0.099434875,0.0034440116,0.15291415,0.34042236,0.40378454
1284,0.603011,0.0009026198,0.017340956,0.16248313,0.2162623
1285,0.39188743,0.0009687802,0.015468961,0.47363204,0.11804276
1286,0.001842925,0.0035961536,0.025386682,0.00061540597,0.96855885
1287,0.75784445,0.00044215587,0.011401371,0.1319034,0.098408654
1288,0.021406893,0.0032537007,0.060481958,0.16424689,0.75061053
1289,0.28465992,0.0026876563,0.05314295,0.588582,0.07092752
1290,0.04778315,0.020454932,0.09531086,0.0032358016,0.8332153
1291,0.3841308,0.0006550194,0.016759356,0.32966635,0.26878843
1292,0.9070181,0.0009924695,0.0020930495,0.012478774,0.07741753
1293,0.9736352,0.0006760256,0.0010159521,0.012067888,0.012604906
1294,0.06859429,0.01264682,0.20474972,0.3125655,0.4014437
1295,0.6704316,0.0017917928,0.008015912,0.26850381,0.051256876
1296,0.30413166,0.00070852134,0.040223036,0.13238356,0.5225532
1297,0.0023974122,0.00424851,0.038408875,0.0014144955,0.95353067
1298,0.5231173,0.00052276143,0.018727869,0.39795402,0.059678033
1299,0.012177515,0.0045285746,0.09062498,0.44743943,0.44522947
1300,0.0049612653,0.0017217221,0.030559478,0.001544471,0.96121305
1301,0.10007054,0.023823012,0.07045157,0.055400904,0.7502539
1302,0.6528835,0.00091583066,0.030205801,0.17079541,0.14519942
1303,0.4942145,0.00095557136,0.030614771,0.34753644,0.1266787
1304,0.7097268,0.011223485,0.032296292,0.01593269,0.23082075
1305,0.736734,0.00047491444,0.0061822874,0.20126429,0.05534448
1306,0.9700485,0.000121586185,0.0005271417,0.002565947,0.026736792
1307,0.39142066,0.0013293434,0.0324626,0.5029184,0.071868956
1308,0.7920367,0.0004490395,0.0010274177,0.10548842,0.1009984
1309,0.20782854,0.0074566053,0.06424969,0.41158634,0.30887884
1310,0.7025392,0.0014422737,0.023615904,0.15450339,0.11789923
1311,0.8476136,0.0006794936,0.0017076082,0.09291767,0.057081673
1312,0.3469236,0.0006838462,0.030184034,0.5624758,0.05973271
1313,0.02575118,0.04072144,0.14088048,0.005084027,0.7875629
1314,0.002512268,0.0034586573,0.2118472,0.011938839,0.770243
1315,0.5204659,0.0004544134,0.0061938437,0.2293896,0.24349624
1316,0.6342904,0.0030632317,0.006282794,0.0023543776,0.35400918
1317,0.0005426675,0.010562162,0.009026062,0.018613491,0.96125567
1318,0.610527,0.00049032964,0.015075087,0.32749805,0.046409536
1319,0.81396425,0.0011977091,0.0034084837,0.04421028,0.1372193
1320,0.23492257,0.0014037774,0.073899046,0.46542108,0.22435354
1321,0.7642842,0.00050934416,0.0091747735,0.1646878,0.06134391
1322,0.64543724,0.0005926032,0.0070816292,0.29185936,0.055029176
1323,0.11635579,0.0005678587,0.1614862,0.5474944,0.17409572
1324,0.23782039,0.0046727564,0.0012737848,0.0031139487,0.7531191
1325,0.054293968,0.00382429,0.20424028,0.44366518,0.29397628
1326,0.6742873,0.0009181029,0.011087572,0.066115096,0.2475919
1327,0.04637873,0.0010411156,0.1256924,0.2898133,0.53707445
1328,0.72269166,0.00081419037,0.002055263,0.18850707,0.08593187
1329,0.785711,0.0022717733,0.004087108,0.0062485356,0.2016816
1330,0.9048741,0.0019194641,0.0034041456,0.008267113,0.081535146
1331,0.13673769,0.045679282,0.28536505,0.013717586,0.51850045
1332,0.5348245,0.0017776288,0.020995194,0.3822094,0.060193297
1333,0.7978154,0.00067395,0.0018457655,0.05250395,0.14716095
1334,0.8564588,0.00029504613,0.000964028,0.039278142,0.10300397
1335,0.26180306,0.0010793302,0.030194117,0.0985599,0.6083636
1336,0.5687396,0.0003263342,0.011530032,0.25368583,0.16571818
1337,0.06765318,0.0068035247,0.43253878,0.3576251,0.13537936
1338,0.5686869,0.0005367702,0.0030819904,0.33121583,0.09647854
1339,0.47339112,0.011053917,0.024228765,0.29867083,0.19265537
1340,0.020398287,0.0068265167,0.10078866,0.20379314,0.6681934
1341,0.014811747,0.0023226491,0.43428054,0.34717304,0.20141199
1342,0.4609978,0.0031745522,0.032346603,0.4109637,0.09251737
1343,0.07802502,0.059135403,0.09738669,0.0023769133,0.763076
1344,0.05502496,0.0018714591,0.10678857,0.18184261,0.65447235
1345,0.33445576,0.00038354204,0.024278026,0.576784,0.06409866
1346,0.45836854,0.0032938826,0.0130168535,0.44528478,0.080035955
1347,0.6060717,0.00023583412,0.032167107,0.2834793,0.07804601
1348,0.45994398,0.0027831162,0.003254711,0.45486602,0.07915217
1349,0.8803572,0.0022011278,0.0019522889,0.008575993,0.10691338
1350,0.94563764,0.000623275,0.0011039304,0.0042644003,0.048370745
1351,0.3710948,0.0036581163,0.100144856,0.19790679,0.32719547
1352,0.2310473,0.012623748,0.06984795,0.011466967,0.675014
1353,0.20688961,0.00019628217,0.0063318713,0.7350846,0.05149766
1354,0.18422632,0.0014455303,0.16681607,0.21807054,0.4294415
1355,0.024336,0.0043455744,0.002090099,0.032342944,0.9368854
1356,0.08508137,0.01336186,0.17346375,0.0030889404,0.72500414
1357,0.2992877,0.0009101709,0.03413506,0.59562725,0.07003984
1358,0.56296045,0.0018662859,0.026856137,0.33932889,0.06898825
1359,0.37713838,0.005919937,0.034005016,0.22147639,0.3614603
1360,0.001988852,0.00067753124,0.011799172,0.0010437064,0.9844907
1361,0.066543005,0.007965577,0.06739089,0.48850137,0.36959922
1362,0.4506401,0.0005436278,0.040031422,0.12603535,0.38274947
1363,0.011797755,0.0011293535,0.15584092,0.35136956,0.47986245
1364,0.3695293,0.0101466,0.042128958,0.3526073,0.22558783
1365,0.8639716,0.0003438633,0.0015664471,0.015282041,0.118836045
1366,0.2557698,0.0007738919,0.033292953,0.519912,0.19025135
1367,0.055343375,0.0027030697,0.07514402,0.2805285,0.58628106
1368,0.7804131,0.00057878706,0.0017793474,0.030124735,0.18710403
1369,0.71568745,0.00050143397,0.006262204,0.2126695,0.06487938
1370,0.32326457,0.0057559563,0.08431073,0.004684547,0.5819842
1371,0.107940376,0.013727687,0.10424109,0.046427194,0.7276637
1372,0.17579748,0.0029370713,0.03147626,0.010137178,0.779652
1373,0.010108323,0.008529785,0.057027515,0.0028940232,0.92144036
1374,0.021230895,0.017126514,0.09738528,0.011382177,0.8528752
1375,0.64485866,0.005887853,0.0105423145,0.16450585,0.1742053
1376,0.02409329,0.006689516,0.3165898,0.15168938,0.500938
1377,0.007295465,0.017058628,0.24376047,0.012075732,0.7198097
1378,0.9330307,0.000438519,0.0027525101,0.031580128,0.032198094
1379,0.0011840337,0.004475802,0.01668349,0.0013930957,0.9762635
1380,0.73793966,0.00031088377,0.002719789,0.19264303,0.06638661
1381,0.51352173,0.00024901237,0.026829576,0.25291032,0.2064894
1382,0.6151162,0.00023492405,0.0084309615,0.3146944,0.061523553
1383,0.13300888,0.00085280865,0.065004006,0.73785865,0.06327568
1384,0.9784878,0.0011084869,0.0018777146,0.00259817,0.015927868
1385,0.8524064,0.0012759669,0.0031337768,0.037625663,0.10555816
1386,0.8186614,0.002171617,0.0035615754,0.008970013,0.1666354
1387,0.39636466,0.00081466645,0.035145577,0.3649881,0.20268703
1388,0.4233453,0.0009185761,0.05672223,0.23937136,0.27964258
1389,0.27627847,0.001207293,0.054639585,0.36049286,0.30738184
1390,0.0869364,0.07783197,0.12216072,0.009476256,0.7035947
1391,0.23224345,0.0012531101,0.065651484,0.5330635,0.1677885
1392,0.18682438,0.00472432,0.24337946,0.15901373,0.4060581
1393,0.18366608,0.0024286297,0.06559725,0.3506946,0.39761344
1394,0.80874443,0.0004977901,0.017257974,0.0769785,0.09652132
1395,0.5406284,0.0016955567,0.019287786,0.37937573,0.059012603
1396,0.656498,0.00043831667,0.0058422694,0.16429603,0.17292538
1397,0.6955544,0.0006066625,0.010784006,0.18468975,0.10836525
1398,0.050647352,0.01091261,0.17427634,0.0032911506,0.7608726
1399,0.35864633,0.0010859357,0.011366743,0.36913368,0.25976732
1400,0.6102922,0.00044482283,0.011792968,0.28415975,0.093310274
1401,0.5145703,0.00040247545,0.029878192,0.36056295,0.09458609
1402,0.067925066,0.030191962,0.09839498,0.0076354127,0.79585254
1403,0.1267737,0.002015508,0.17767975,0.5565503,0.13698074
1404,0.78869224,0.0036640011,0.008044602,0.02160398,0.1779952
1405,0.9844393,0.0021219715,0.001569351,0.0007519502,0.01111745
1406,0.0151727395,0.0064025642,0.18006434,0.03411867,0.7642417
1407,0.77213776,0.0012798794,0.0019455992,0.13519682,0.08943993
1408,0.6906226,0.00021802326,0.004066048,0.25854018,0.04655312
1409,0.0021363858,0.01590383,0.050709512,0.0035999774,0.9276503
1410,0.095124625,0.0024604239,0.036655873,0.801971,0.0637881
1411,0.21272904,0.0011513009,0.08391149,0.62363577,0.07857243
1412,0.4847944,0.0010711551,0.032858413,0.44921553,0.03206046
1413,0.9428488,0.00019081193,0.00038550197,0.040060822,0.01651401
1414,0.70877206,0.00028550424,0.010983258,0.1773333,0.102625884
1415,0.68524235,0.00082368625,0.0021181568,0.05234364,0.25947216
1416,0.17129526,0.005231864,0.0371357,0.4867652,0.29957196
1417,0.6848515,0.00072064786,0.021553298,0.24512523,0.047749255
1418,0.60532683,0.00012651383,0.01660599,0.30768043,0.070260264
1419,0.7741627,0.00014070321,0.0020420963,0.12050057,0.103153914
1420,0.03313267,0.009344455,0.06823539,0.054697435,0.83459
1421,0.24850467,0.0018128721,0.030159289,0.6641562,0.055367004
1422,0.70766634,0.0012840867,0.010641839,0.18606459,0.09434318
1423,0.0004112716,0.0008161756,0.036193933,0.0022034075,0.96037525
1424,0.4749164,0.0009732354,0.037408933,0.17139587,0.31530556
1425,0.4468194,0.0019356462,0.04460663,0.13576405,0.3708743
1426,0.25609183,0.0028123776,0.06427401,0.16706496,0.5097568
1427,0.2874542,0.0013648642,0.044154912,0.40786764,0.2591584
1428,0.003939628,0.0033933197,0.11203724,0.016075706,0.86455417
1429,0.76726425,0.0002854945,0.0047461526,0.15880926,0.06889489
1430,0.055414077,0.0017613109,0.1742187,0.23310079,0.5355051
1431,0.0004181425,0.0031176375,0.018416815,0.00060424267,0.97744316
1432,0.4960783,0.0016620385,0.05233615,0.20277485,0.24714865
1433,0.811877,0.0018619582,0.00618586,0.03645113,0.14362401
1434,0.64494795,0.0024417627,0.049049404,0.16405055,0.13951032
1435,0.15434852,0.017704977,0.10086178,0.018702934,0.70838183
1436,0.3978388,0.0010751539,0.07194862,0.49041143,0.038726036
1437,0.27577212,0.001166307,0.033906586,0.4188705,0.27028447
1438,0.054430567,0.001055919,0.18850374,0.039087847,0.7169219
1439,0.74538213,0.0021992787,0.0031952632,0.0015536201,0.24766971
1440,0.8622379,0.00029984044,0.0049717925,0.06013321,0.072357304
1441,0.07661016,0.13327287,0.13692173,0.0073364526,0.6458588
1442,0.5495826,0.0016513953,0.028588144,0.17475086,0.24542701
1443,0.027181353,0.0038163823,0.026640903,0.006654842,0.9357065
1444,0.005542121,0.0024384763,0.3189094,0.025335304,0.64777464
1445,0.88126314,0.0036582334,0.0038836768,0.0044642715,0.10673069
1446,0.6451589,0.0012964362,0.007922273,0.06725801,0.2783644
1447,0.28543678,0.0011205473,0.026621081,0.40681633,0.2800053
1448,0.09116923,0.05894745,0.517644,0.00078787893,0.33145148
1449,0.6188531,0.00032997594,0.0047616223,0.081128746,0.29492658
1450,0.7054817,0.0019408668,0.0027294545,0.005272855,0.2845751
1451,0.91733694,0.0012933174,0.0031322606,0.006512037,0.07172545
1452,0.044742476,0.006436765,0.08203262,0.0048982548,0.8618899
1453,0.04193766,0.010922149,0.034515284,0.043190226,0.86943465
1454,0.39478317,0.00037713646,0.03466892,0.4365522,0.13361861
1455,0.25357577,0.002994684,0.08432369,0.5136493,0.14545654
1456,0.06506437,0.077824436,0.07288308,0.0092019,0.7750262
1457,0.8354826,0.0009616772,0.012944817,0.08410033,0.066510536
1458,0.4857361,0.00038178544,0.011524962,0.31245688,0.18990034
1459,0.11201675,0.0013161666,0.036753893,0.7355845,0.11432866
1460,0.8543005,0.0005230627,0.00093035045,0.06704194,0.07720417
1461,0.098840125,0.03986809,0.08742984,0.019507729,0.7543542
1462,0.21745469,0.0008619135,0.030551324,0.5834953,0.16763678
1463,0.20929782,0.013249838,0.10287023,0.47227627,0.20230581
