ID,y
3614,112.49103
3615,96.15258
3617,102.021095
3618,109.07974
3619,113.454056
3620,115.20713
3621,96.58624
3625,99.29177
3626,102.98746
3630,102.619286
3631,99.155014
3632,106.35329
3633,96.18947
3634,111.89827
3637,93.015976
3639,94.57063
3640,111.285835
3641,92.7734
3644,111.496475
3645,94.218605
3646,94.65731
3647,93.6398
3648,111.546844
3653,112.44811
3654,96.50049
3655,108.30221
3659,100.96209
3660,96.577415
3662,103.62675
3666,93.703224
3668,102.26849
3671,96.21882
3673,93.09621
3674,113.7382
3675,94.64509
3681,91.99089
3682,113.30682
3686,104.51513
3687,92.97751
3692,80.07831
3695,114.04891
3696,99.03548
3699,110.0554
3705,111.29884
3707,78.672325
3708,94.818756
3709,115.82792
3710,94.95874
3712,96.23271
3715,112.855965
3716,92.43961
3720,104.20112
3722,78.728485
3726,95.61499
3728,95.5019
3729,103.945724
3731,103.94941
3735,107.69248
3736,94.809784
3739,101.82809
3741,109.27575
3743,104.32546
3744,96.35516
3745,113.70488
3746,96.24396
3751,100.00727
3753,97.2606
3760,109.144516
3761,94.6652
3762,103.91119
3763,94.630714
3765,95.031265
3768,107.74311
3769,94.01397
3770,103.924034
3773,110.16745
3774,97.88284
3776,96.026695
3778,93.52828
3779,106.80651
3780,96.139565
3781,108.387726
3782,95.351974
3783,112.00058
3784,95.81243
3786,95.35562
3789,106.19919
3790,97.40707
3793,109.27072
3795,112.936134
3797,96.64083
3798,115.54466
3800,110.19394
3804,97.9382
3810,93.43195
3815,112.81885
3816,97.9382
3818,104.33419
3824,111.70559
3828,106.1834
3830,111.44084
3831,101.09066
3832,78.77283
3834,113.07702
3835,97.528885
3836,102.2779
3838,94.49105
3839,116.45505
3840,112.46025
3845,95.59685
3846,110.800255
3847,94.78938
3849,78.01545
3853,112.65296
3855,108.60441
3856,98.19204
3864,78.55756
3865,96.64552
3866,103.742096
3867,93.45315
3868,110.19394
3869,96.07264
3871,92.84883
3875,102.51859
3876,92.94607
3878,96.23928
3879,110.80859
3881,110.19394
3883,108.37072
3884,92.482025
3886,112.08523
3890,100.73466
3893,104.76588
3897,106.93679
3901,94.57324
3902,108.90408
3913,113.40634
3914,95.24004
3916,92.72589
3917,109.390686
3924,102.76043
3925,98.433395
3928,96.43795
3929,111.00929
3932,94.38454
3933,105.10372
3934,79.615776
3935,92.7547
3936,94.4418
3937,109.19906
3938,92.84648
3939,102.4032
3943,92.93952
3944,111.37204
3945,111.08019
3946,96.432106
3947,113.37568
3948,95.9226
3949,111.94193
3950,98.16455
3951,104.40356
3952,95.92339
3953,108.63038
3961,114.12372
3962,94.39226
3966,95.0039
3967,102.404785
3968,101.06899
3969,105.49837
3970,97.716125
3971,103.24872
3973,101.60017
3974,111.59915
3975,104.09008
3977,107.560196
3979,111.86429
3985,101.35818
3986,108.550415
3988,102.25309
3991,98.058044
3992,102.77702
3993,98.32867
3994,95.141106
3995,101.2251
4005,105.519226
4007,92.63781
4008,103.20171
4009,101.27232
4010,105.16173
4011,80.10006
4012,91.74369
4013,103.27337
4015,105.463875
4016,113.88899
4018,109.40536
4025,94.58316
4026,110.52994
4028,109.167175
4029,97.67494
4031,97.52416
4032,111.904366
4033,95.61964
4034,106.84389
4037,96.51186
4038,102.53649
4039,94.19056
4041,95.8542
4042,106.74574
4043,96.72583
4044,105.19963
4045,96.31227
4046,110.09218
4047,99.06442
4048,105.44056
4049,95.3343
4051,95.83781
4052,111.308044
4058,104.84944
4062,108.60933
4064,110.31627
4067,92.894066
4068,79.082886
4070,93.81164
4072,114.5105
4074,109.94811
4075,98.33986
4076,103.936264
4077,94.07016
4078,108.74836
4080,105.19963
4082,109.51292
4085,94.70381
4086,111.35428
4088,110.54433
4089,99.737045
4092,79.27121
4094,92.55983
4095,110.46586
4096,96.87489
4097,102.946365
4102,95.592384
4105,109.02835
4107,110.17837
4111,99.88737
4112,102.85324
4113,94.65287
4114,114.48409
4115,93.61161
4116,109.522934
4117,95.35687
4118,95.71874
4119,112.26649
4120,97.34181
4122,83.67923
4125,96.395584
4126,112.47349
4129,112.821396
4134,113.584694
4137,95.67614
4141,102.94785
4142,94.897446
4144,94.48508
4145,102.55953
4146,100.49634
4150,92.628265
4151,80.57248
4154,92.89903
4156,95.82191
4157,114.38916
4159,113.957016
4160,95.17055
4161,106.81508
4168,95.13721
4171,105.33883
4172,104.56565
4173,97.59956
4175,94.32324
4176,105.18099
4177,94.48508
4178,102.88191
4179,94.64642
4181,104.47548
4183,97.6842
4184,108.27997
4185,93.28637
4186,109.93031
4188,113.43512
4190,112.34501
4192,91.350624
4193,104.65896
4194,111.573494
4195,99.14209
4196,78.88716
4202,98.179565
4203,105.11952
4208,95.50046
4209,109.42585
4210,95.38892
4211,106.12563
4212,116.89428
4214,106.3858
4215,93.0888
4216,110.90743
4217,92.104416
4219,97.92921
4222,109.15005
4224,98.46959
4231,105.509254
4232,97.67433
4234,93.54448
4236,94.48508
4237,104.652565
4240,94.86924
4242,107.85381
4243,96.6393
4247,97.08307
4248,104.86167
4249,95.650444
4254,103.56821
4263,96.501686
4265,109.57081
4267,107.79393
4268,112.23418
4271,109.2251
4272,94.91517
4273,109.62058
4274,93.37661
4276,94.27571
4278,94.18056
4280,95.94149
4281,110.57478
4283,100.684456
4284,108.304756
4285,99.800606
4286,113.794304
4287,97.17611
4288,110.41683
4289,96.01319
4290,83.55165
4293,95.41521
4296,101.68898
4297,96.226906
4299,94.29249
4303,107.08386
4310,97.011955
4312,107.33236
4318,104.54956
4320,109.964134
4322,93.725716
4323,114.316315
4325,105.47312
4326,113.14487
4328,100.95672
4330,110.311264
4332,105.468445
4333,101.00954
4335,97.29274
4336,105.87803
4338,101.37903
4341,94.71028
4342,102.48495
4344,104.862236
4347,99.27514
4348,104.90805
4351,107.41778
4352,92.678185
4353,108.27702
4355,105.319115
4356,94.70381
4359,103.87165
4360,96.97041
4361,95.949326
4364,106.79007
4365,101.42499
4368,97.55306
4372,96.15423
4374,93.68134
4376,95.779816
4377,102.8464
4380,96.20376
4383,104.63811
4384,94.18056
4385,105.32695
4389,93.54935
4391,94.91129
4392,111.792
4393,92.497986
4395,92.94542
4396,111.45158
4398,110.671364
4399,110.72341
4401,92.65049
4406,97.508896
4408,107.829735
4412,104.89768
4415,96.302414
4418,110.74656
4419,93.66239
4420,79.34048
4422,111.38278
4423,93.66239
4425,95.81909
4428,103.09308
4431,104.45063
4434,100.200455
4436,94.78513
4437,113.00635
4439,116.425934
4440,95.316734
4441,109.764336
4444,101.36851
4445,106.36636
4446,97.078674
4447,113.02563
4452,104.10153
4456,106.50799
4457,93.50354
4458,105.54839
4460,94.70381
4461,116.29724
4462,100.75436
4465,101.89316
4466,104.63097
4468,97.61905
4469,103.03613
4472,105.10891
4475,96.74373
4478,94.0645
4479,107.6061
4480,95.549866
4483,83.562256
4484,93.878555
4485,109.18983
4486,97.59516
4488,92.667305
4489,100.35254
4490,94.96934
4491,101.684074
4492,95.260445
4493,109.92146
4494,94.83393
4495,102.58755
4498,81.65834
4499,95.05743
4500,102.50198
4503,107.818405
4505,104.05264
4506,99.58264
4507,96.02754
4508,104.55169
4510,113.14234
4511,96.83112
4513,98.0479
4516,79.255486
4519,95.54647
4521,95.69574
4531,93.182144
4532,80.98183
4533,107.146965
4534,112.52083
4536,104.55169
4537,93.46897
4539,95.116806
4542,102.10836
4545,91.79491
4549,93.4866
4551,92.708435
4554,101.19799
4556,109.17006
4559,111.59117
4561,108.42735
4562,107.302284
4566,110.19802
4569,92.56137
4570,111.44564
4573,94.06081
4574,100.03454
4575,96.88138
4577,99.715126
4578,109.15664
4580,109.50184
4582,91.91046
4583,111.380035
4585,94.75266
4587,104.53777
4595,93.30083
4596,108.25634
4601,96.162605
4602,112.414215
4603,96.18342
4605,107.01417
4606,96.1621
4607,112.31604
4608,95.46227
4610,96.76786
4613,102.60457
4617,91.8263
4618,110.23675
4619,91.06359
4620,93.63415
4622,111.477295
4625,94.852234
4626,104.54949
4627,96.674965
4629,91.89591
4631,92.54557
4633,104.54047
4634,114.77242
4635,96.14186
4639,92.59982
4640,104.92087
4642,103.938
4644,107.89426
4646,104.54047
4647,93.807686
4648,84.41245
4649,92.50339
4650,112.52567
4655,93.49439
4660,93.422844
4661,117.408066
4662,91.49512
4663,111.80809
4665,94.13968
4666,113.74055
4667,106.806496
4668,96.0649
4670,92.56164
4671,108.96568
4672,97.82328
4673,104.55625
4675,107.15568
4676,96.02496
4677,108.86335
4680,97.11028
4682,94.29563
4683,103.84995
4685,104.991005
4686,97.07394
4688,111.51802
4690,110.24241
4692,113.70966
4693,93.83245
4697,93.34692
4700,109.11911
4702,107.26659
4707,116.50404
4708,94.71507
4710,83.23155
4716,105.36681
4717,96.18878
4718,94.63788
4720,95.928566
4721,86.10875
4723,94.6844
4726,110.96885
4727,92.11524
4729,94.65016
4731,94.31052
4732,111.54986
4735,94.83154
4736,108.242935
4737,96.317635
4738,107.79617
4739,109.61538
4744,105.23281
4747,94.33977
4749,112.815994
4750,94.59221
4752,110.93475
4755,100.9664
4756,101.111435
4757,111.83729
4758,91.918564
4759,104.04534
4763,96.0191
4764,104.98738
4765,93.24499
4766,95.894714
4767,106.734085
4769,108.80112
4770,97.4625
4771,79.73696
4772,104.56439
4774,111.526
4776,109.620224
4777,111.49307
4778,96.63125
4780,94.232574
4784,103.74464
4786,97.78216
4787,78.93035
4788,101.580215
4789,110.93475
4791,104.16261
4792,94.506744
4795,112.302986
4796,92.44422
4803,93.91479
4805,95.21046
4807,96.11359
4809,93.119354
4816,94.89086
4817,82.81671
4818,92.5736
4820,94.44471
4821,103.08326
4823,113.05619
4824,95.424835
4825,104.47046
4829,98.47988
4830,96.783844
4831,110.39421
4833,102.845726
4836,96.140015
4837,111.486305
4838,91.35361
4840,95.237785
4841,78.94837
4842,95.171265
4843,113.84158
4844,93.06946
4849,110.12307
4851,103.80551
4852,97.07816
4858,93.33594
4860,96.79402
4863,110.09934
4864,94.49449
4865,110.955215
4867,105.894966
4868,95.00112
4869,109.17975
4873,94.05457
4875,96.50401
4876,106.92382
4877,93.04763
4878,109.96469
4880,78.891624
4886,113.11134
4888,107.008194
4889,94.8459
4890,104.26053
4893,92.60773
4895,101.12241
4896,104.73493
4899,94.87307
4901,95.91052
4902,107.34915
4903,94.07374
4904,111.00404
4910,92.422226
4912,91.41992
4915,99.90138
4916,102.4151
4917,96.51516
4920,104.54953
4927,104.5152
4928,94.91724
4931,106.86558
4934,92.83423
4936,98.20836
4939,106.943016
4942,108.18834
4943,97.38867
4944,104.29917
4945,96.88693
4947,106.4142
4948,94.50421
4951,93.80161
4952,111.00696
4953,95.18593
4956,94.07374
4957,104.82552
4958,92.80213
4960,96.1926
4968,94.306496
4969,103.54907
4971,103.3298
4973,111.50285
4975,110.746414
4976,97.0957
4978,93.07844
4979,111.73864
4982,104.36963
4983,105.820244
4984,104.220505
4985,116.31032
4986,96.733246
4987,113.94207
4988,100.78475
4994,100.54935
4995,96.19867
5002,82.472496
5004,94.50785
5005,100.83163
5006,94.27394
5007,104.236305
5009,104.487335
5011,111.50569
5014,98.33351
5015,101.456024
5018,92.870575
5019,111.64371
5020,92.800026
5021,110.89106
5022,94.99948
5023,95.80105
5025,98.11597
5032,93.63008
5034,93.44534
5036,91.344955
5038,94.435394
5039,110.58537
5046,97.662155
5049,111.64371
5051,96.08644
5052,91.33354
5053,111.55324
5054,97.88425
5055,95.43682
5057,93.69021
5059,94.00737
5062,97.590965
5063,104.523346
5065,109.29324
5069,91.37566
5071,98.994316
5074,109.900955
5075,91.25237
5076,111.01765
5077,79.21514
5079,101.49206
5080,97.315094
5081,111.65627
5083,101.46687
5088,105.09522
5089,96.181206
5093,103.84501
5094,104.60334
5095,96.243904
5099,108.27213
5101,110.96097
5103,102.18225
5104,95.150955
5105,111.1848
5107,92.91012
5108,113.02768
5109,106.11724
5111,93.40968
5112,110.08854
5113,95.19021
5114,109.684746
5115,95.137184
5118,98.84172
5122,97.864235
5123,78.60748
5125,95.73966
5127,102.91786
5128,97.563515
5129,109.38682
5132,94.27394
5134,112.7522
5135,94.08864
5137,104.1798
5142,93.10951
5143,101.36382
5144,94.35362
5148,92.00862
5149,93.798004
5150,102.35306
5154,79.28051
5155,97.25955
5159,93.09059
5164,92.651695
5165,118.41177
5166,95.27713
5167,112.58972
5169,91.293526
5171,93.273155
5172,112.96011
5176,95.57723
5184,100.80474
5185,94.82412
5186,109.364784
5188,101.334145
5189,109.85401
5190,92.74372
5191,118.36978
5193,112.43714
5196,93.333466
5199,80.05564
5200,105.123024
5203,91.22086
5204,109.14279
5205,92.782135
5207,94.83973
5208,104.698105
5212,96.64858
5214,93.807144
5218,93.976524
5220,93.99696
5222,94.69147
5224,99.719666
5225,104.56102
5227,109.62858
5229,103.530876
5232,91.774055
5233,113.96838
5234,105.01351
5237,111.54341
5239,110.94742
5240,92.374855
5241,111.66495
5244,92.587265
5248,106.426704
5251,90.80383
5253,92.23253
5255,96.37202
5256,101.998795
5257,96.54045
5259,100.40257
5260,109.24183
5266,94.15283
5268,94.30336
5275,111.8148
5276,108.23677
5277,97.01482
5279,96.83038
5280,103.122246
5281,92.130005
5283,97.55742
5284,78.94089
5285,96.21994
5286,102.798325
5287,91.579445
5289,95.88141
5290,112.40515
5292,108.66646
5293,97.195244
5294,100.40732
5297,92.4764
5299,100.00773
5302,94.92991
5305,78.7698
5306,97.95191
5308,97.38875
5309,95.41691
5310,108.30529
5312,110.66245
5316,111.97006
5317,94.8077
5319,79.55571
5320,98.24135
5323,95.21082
5329,107.65127
5331,108.99872
5334,107.02632
5336,112.90705
5338,101.060425
5341,95.238945
5345,97.77977
5348,94.2444
5349,111.88675
5355,103.39841
5356,95.02906
5360,100.68302
5362,105.54088
5364,113.63844
5366,105.308556
5367,97.41168
5368,96.1852
5370,100.153244
5371,78.936584
5373,100.935
5375,111.53692
5376,91.2617
5378,113.67761
5379,98.19845
5383,94.263336
5384,100.969475
5389,102.00987
5391,78.67125
5393,110.99973
5395,105.27942
5397,108.736336
5398,93.643265
5399,109.47358
5401,112.09601
5402,93.13037
5403,111.54097
5404,95.06282
5407,78.98612
5408,93.68047
5413,108.67522
5414,95.98601
5417,95.552315
5418,108.68075
5420,113.02023
5421,93.31542
5424,96.51075
5425,109.19092
5426,96.31555
5429,111.846596
5431,94.578865
5437,101.815025
5440,93.03814
5444,108.57178
5446,102.88922
5447,94.02097
5451,95.69931
5452,101.4978
5455,104.95583
5456,92.89188
5458,93.55746
5459,106.12294
5460,95.601
5462,96.19129
5463,108.01415
5464,93.35484
5465,108.91393
5466,98.37705
5467,104.082535
5468,97.18952
5469,111.62943
5472,98.383484
5474,94.67455
5475,110.93132
5476,96.643456
5479,103.5305
5480,111.51543
5482,104.35961
5485,92.84654
5486,117.631485
5488,83.64129
5495,103.05627
5496,98.39366
5497,109.68167
5499,107.39376
5503,93.927284
5504,97.89381
5507,97.87142
5509,92.979996
5511,94.0889
5512,111.61542
5516,111.377045
5517,95.80988
5518,104.35518
5521,93.257225
5522,101.31942
5527,98.41422
5528,100.64284
5529,109.6965
5532,101.9167
5533,105.044754
5535,103.47463
5536,106.79488
5540,94.14995
5547,96.16291
5548,112.57405
5550,78.929504
5551,94.31014
5554,104.64693
5555,98.74105
5559,109.36937
5560,92.087494
5561,111.091064
5562,91.70165
5563,109.84526
5565,78.524155
5566,93.01691
5567,105.30913
5568,100.02613
5572,94.17367
5574,97.76782
5576,95.52209
5579,107.073494
5580,82.134056
5581,92.4796
5583,96.25475
5584,111.23563
5586,110.60061
5587,93.87192
5589,101.32268
5591,102.05643
5592,93.49777
5593,110.12886
5594,97.3487
5595,80.40768
5596,111.96605
5597,102.96942
5598,115.99522
5599,96.85318
5602,109.214966
5603,97.3487
5605,93.70843
5607,92.7841
5608,106.36891
5609,92.61327
5610,93.25425
5612,92.85285
5613,109.61607
5614,93.94384
5616,95.079254
5621,95.15182
5623,97.522446
5628,113.66774
5629,92.73887
5631,102.07104
5633,102.02405
5638,105.127686
5639,94.00887
5640,107.49968
5645,93.350716
5646,79.84635
5649,93.909134
5653,104.746216
5655,111.68205
5656,95.30653
5658,93.47633
5662,117.23217
5663,91.19689
5667,94.15164
5670,97.32827
5671,100.81329
5672,93.76583
5673,102.34586
5674,94.28078
5675,100.27475
5676,94.7135
5679,111.49611
5683,110.253975
5687,97.483955
5688,79.08203
5690,98.42001
5691,112.13922
5692,94.412186
5693,106.827034
5694,93.725914
5697,111.87582
5698,92.019455
5699,111.42927
5704,94.40292
5707,111.49611
5709,103.96471
5710,96.3593
5714,93.39862
5718,90.57266
5721,98.54599
5723,102.8846
5724,109.26062
5725,94.6988
5726,106.850235
5729,98.3939
5730,104.343155
5731,94.58952
5733,79.70004
5736,100.7352
5741,101.45981
5745,111.4485
5747,94.92727
5748,103.903076
5750,104.67165
5751,96.89537
5752,94.28646
5754,94.25444
5755,94.29211
5757,96.07831
5758,117.24821
5760,102.87467
5762,101.3643
5766,106.211784
5768,98.167366
5769,113.708
5770,92.76467
5771,111.06502
5772,93.22404
5773,104.415855
5774,95.95274
5776,93.22159
5777,111.52941
5778,93.414665
5780,110.509224
5782,96.2105
5783,79.030106
5784,96.84701
5786,99.92084
5788,93.825195
5789,108.13629
5790,96.42866
5791,102.42845
5793,104.30496
5794,94.35504
5796,116.63013
5797,94.20988
5801,92.70427
5803,97.55645
5804,103.96232
5805,92.81429
5806,78.98381
5808,111.91693
5813,94.53353
5815,95.363884
5816,104.20018
5822,94.17626
5823,111.59955
5825,105.46933
5827,107.13232
5829,100.74389
5830,96.63161
5831,108.51784
5832,98.93063
5833,111.91693
5837,114.624054
5838,94.95816
5839,97.682434
5842,107.47091
5844,112.52963
5845,103.47456
5846,108.91652
5848,78.4047
5850,108.33294
5851,93.18402
5853,98.175385
5854,106.49018
5858,107.47091
5860,103.0425
5864,103.09417
5866,98.14683
5867,111.49611
5868,94.860275
5869,112.68285
5870,94.7811
5871,103.48995
5874,115.2175
5876,108.480255
5877,91.69711
5878,99.13271
5879,111.55401
5880,93.909744
5884,92.38029
5886,109.157
5890,103.25735
5896,96.38969
5897,103.554756
5898,98.22021
5901,105.1848
5903,112.1662
5906,93.24618
5908,111.58334
5909,93.253204
5910,109.76314
5911,94.90006
5912,113.10216
5914,115.211266
5919,111.56365
5924,95.21143
5926,96.83532
5929,102.38104
5930,99.001495
5932,95.65477
5933,113.17753
5934,93.91335
5935,107.446045
5936,92.22355
5937,110.15003
5938,95.066795
5939,105.986046
5942,100.71214
5943,95.559586
5944,109.05325
5946,110.98633
5951,93.879814
5953,102.27926
5954,95.20557
5957,104.40506
5961,95.19583
5962,103.694084
5964,81.955734
5965,97.40347
5968,114.62305
5969,94.59004
5974,93.33539
5975,106.61136
5978,78.93967
5981,104.306244
5982,97.932625
5983,105.14209
5989,104.992836
5991,94.86486
5992,101.90573
5995,100.86203
5996,103.39168
5997,112.785255
5998,93.94587
5999,80.46771
6001,105.02479
6002,92.07618
6003,104.84465
6004,94.28099
6006,113.45199
6007,96.870995
6011,106.27942
6012,101.30771
6014,94.86673
6015,103.93282
6016,92.02928
6017,105.764404
6018,97.76605
6024,94.70568
6025,101.949585
6026,109.30622
6028,108.398766
6029,78.37697
6030,103.0924
6036,114.62305
6040,92.83752
6041,110.47079
6042,94.284386
6044,92.892654
6045,102.56167
6047,101.82339
6048,92.87723
6049,109.25839
6051,116.08011
6052,103.552475
6053,91.756935
6054,107.344154
6058,104.18196
6059,98.41858
6062,97.05516
6063,116.54303
6064,101.61999
6065,92.83752
6067,93.08083
6068,112.69107
6070,104.14051
6071,114.27385
6072,109.11586
6080,109.11586
6081,98.474846
6084,103.76502
6087,94.20266
6089,107.518425
6092,109.11586
6094,96.131744
6095,112.23688
6097,112.03886
6100,95.15671
6104,102.889725
6105,94.40353
6106,107.384026
6107,78.75043
6108,96.11344
6109,109.11586
6110,93.60339
6114,109.11586
6116,97.61335
6117,102.086784
6118,95.67202
6123,78.936874
6125,112.131424
6128,105.09946
6130,104.85985
6132,108.258064
6137,79.39436
6139,112.3798
6140,94.91743
6141,112.07586
6142,102.690926
6144,109.50023
6145,96.08641
6146,98.815254
6149,92.48509
6156,93.77602
6159,109.17743
6160,94.91743
6162,105.271904
6164,109.13551
6165,94.3834
6168,79.18418
6169,111.885345
6170,94.435036
6171,109.09161
6172,91.774704
6173,108.448715
6176,98.287895
6177,91.14918
6178,94.80943
6180,94.91532
6181,101.548485
6182,98.75817
6185,90.94032
6186,104.922485
6188,109.867584
6189,95.92879
6192,103.72872
6193,95.85739
6194,102.96261
6195,98.11432
6196,113.56457
6197,94.52633
6201,111.54929
6202,92.86989
6203,111.03727
6204,94.62429
6207,115.37993
6209,103.56873
6210,95.05024
6211,107.677734
6213,111.91919
6216,91.78576
6217,92.577354
6219,92.847084
6222,79.28195
6223,97.76069
6235,98.31462
6240,94.234695
6242,93.41101
6247,94.499504
6251,107.8261
6254,114.599915
6255,98.1467
6260,101.01816
6261,94.16573
6262,105.510025
6264,112.28661
6269,102.151085
6271,101.75827
6275,109.225136
6276,93.27562
6278,95.376945
6279,111.45431
6281,108.95749
6284,94.15817
6286,94.11709
6287,82.761826
6288,93.99811
6292,94.421005
6293,95.08747
6295,90.24521
6298,113.755295
6300,108.283875
6304,101.23554
6308,112.75116
6310,93.9531
6312,109.11586
6320,94.3577
6324,93.97432
6325,111.19547
6330,97.57841
6336,112.61134
6340,102.8154
6341,98.277306
6342,104.345535
6344,94.48707
6345,107.41373
6347,112.70636
6348,96.32382
6349,113.755295
6351,78.840324
6353,106.49848
6354,94.31148
6357,94.50218
6358,103.98636
6360,105.57896
6363,113.19826
6364,91.74252
6368,109.22525
6370,92.22535
6371,96.42775
6377,95.200005
6379,102.3906
6381,93.95883
6382,78.929825
6383,112.53643
6388,108.03225
6390,112.24604
6392,100.71754
6393,95.166756
6395,93.95145
6398,100.909134
6401,78.925644
6402,93.97773
6403,107.977036
6405,95.45239
6406,91.993614
6407,112.30387
6409,101.32286
6411,93.558464
6413,95.5041
6416,107.52651
6417,97.18489
6418,93.65432
6419,116.7164
6420,106.598495
6426,106.92534
6429,95.074326
6430,96.41231
6431,107.976654
6432,103.53766
6434,103.67128
6437,111.2311
6438,95.276566
6439,102.244934
6440,96.4752
6441,94.17754
6442,108.75895
6443,105.20103
6445,94.51401
6448,111.36354
6450,108.66146
6453,95.325806
6455,100.50971
6457,92.82552
6458,108.30456
6461,93.69958
6464,110.37055
6467,94.8741
6469,97.48184
6470,79.55939
6471,94.97349
6473,101.108864
6474,94.317024
6479,95.083206
6481,94.07426
6484,102.196884
6495,96.68266
6496,108.00791
6505,106.461105
6506,101.12671
6508,98.615204
6509,96.50903
6510,102.90233
6512,104.03776
6513,94.19319
6514,105.32297
6515,91.354195
6519,92.74509
6521,93.39911
6523,78.981766
6525,107.51329
6526,93.78033
6528,95.19419
6529,109.666145
6531,101.004654
6533,102.679794
6534,96.42083
6535,111.74297
6536,94.63002
6537,106.64778
6540,93.64121
6541,112.81605
6547,93.91676
6548,110.10802
6551,111.13718
6553,104.15615
6555,103.76024
6556,97.16186
6561,78.634705
6564,94.37907
6565,111.74297
6568,94.40559
6569,108.954636
6573,108.53764
6574,93.82823
6577,112.08665
6579,112.9837
6581,93.868866
6582,106.41963
6585,100.63447
6586,97.20079
6589,104.70416
6590,78.665565
6593,97.99134
6594,110.38236
6595,93.03492
6599,93.0038
6600,103.96785
6601,109.5754
6602,91.59863
6603,111.368935
6604,94.424934
6607,106.79121
6608,105.665405
6609,93.699554
6611,95.478836
6613,108.954636
6614,92.992645
6616,95.77333
6617,108.954636
6618,94.32253
6619,100.91251
6621,103.727585
6627,105.46296
6629,106.01926
6631,78.34273
6634,94.879005
6636,94.29559
6638,94.40559
6639,108.954636
6641,111.56266
6642,93.566345
6651,109.81568
6654,79.6143
6657,96.05125
6663,92.84031
6665,105.42063
6666,98.57212
6668,94.24539
6669,103.48266
6670,94.95299
6671,100.615776
6673,95.711914
6675,93.985634
6676,78.780655
6677,94.41755
6679,94.73002
6680,107.986
6681,103.46298
6685,102.82424
6688,98.87701
6689,90.83219
6690,108.120926
6692,108.954636
6693,95.03084
6694,94.62627
6698,115.21357
6699,93.12741
6700,110.94419
6701,92.81129
6702,109.75324
6704,90.83219
6707,105.59404
6712,111.50945
6713,96.20647
6715,95.371826
6721,109.46739
6722,92.92753
6723,110.33531
6724,93.05265
6725,116.833206
6731,110.55749
6735,82.41535
6736,94.85964
6737,109.35444
6738,98.851906
6739,100.00381
6741,103.7189
6743,92.83254
6745,94.22397
6747,103.53483
6749,96.77743
6750,105.59879
6751,116.60786
6752,99.82298
6753,108.954636
6755,112.26662
6756,93.81224
6757,101.20091
6759,110.06483
6761,94.45685
6763,94.965675
6764,112.962494
6765,98.478004
6766,99.45762
6768,112.69961
6771,90.83219
6773,92.4247
6774,94.938545
6778,104.09924
6779,99.272896
6781,92.96706
6784,102.65562
6786,93.8214
6787,104.89541
6790,93.542496
6793,104.70742
6795,108.994446
6798,111.493
6806,104.22156
6807,93.41337
6810,92.27253
6815,104.83018
6816,93.22658
6817,100.69755
6818,95.96998
6819,101.40132
6820,95.76063
6822,94.6124
6823,115.93426
6824,111.848915
6825,96.268486
6828,79.7814
6829,110.016304
6831,108.440956
6832,95.38421
6833,108.205376
6834,94.9319
6836,96.001686
6837,111.50945
6838,94.041084
6840,103.6155
6843,93.023285
6845,92.39099
6846,94.503876
6847,108.26413
6851,111.12067
6852,94.00142
6853,107.51505
6858,95.9728
6861,112.51692
6863,109.5754
6864,79.13461
6865,95.012245
6866,111.59595
6867,97.62689
6868,102.18798
6869,96.16834
6870,111.85349
6874,105.023766
6875,93.9804
6877,112.78607
6878,91.78396
6880,96.86773
6883,108.5363
6884,94.8862
6886,96.46481
6890,96.32058
6893,110.98871
6894,94.10111
6899,112.78607
6900,93.04969
6904,98.0324
6905,108.60276
6906,91.77319
6910,94.39488
6912,101.32675
6913,113.50381
6920,93.33634
6922,94.41638
6923,108.98067
6926,94.332
6927,109.48447
6928,91.84412
6931,114.22382
6933,100.02227
6936,92.555176
6937,111.47861
6939,105.84947
6941,93.31928
6942,112.186066
6943,95.28678
6944,102.125626
6945,95.20118
6946,105.47265
6947,116.2198
6949,104.577805
6951,102.26606
6953,109.03184
6954,93.65447
6955,106.61116
6963,109.05131
6964,98.09918
6966,94.68815
6968,94.22168
6970,101.50898
6972,103.8947
6976,109.22317
6978,111.59769
6981,100.56324
6985,106.21821
6986,92.71234
6987,108.97856
6989,104.32303
6991,115.98283
6993,107.2936
6994,100.52525
6995,112.708664
6996,94.72862
6997,113.88028
6998,78.767
7001,108.97608
7003,109.85947
7006,95.12513
7008,108.12076
7010,91.64092
7011,93.44311
7012,106.52738
7013,91.32469
7014,109.80329
7017,105.59276
7018,94.279175
7019,91.85444
7023,95.27945
7024,102.31655
7025,90.75669
7026,112.41079
7027,93.691864
7028,108.20841
7030,108.98067
7031,91.81798
7033,110.77606
7036,96.22891
7037,96.37757
7039,91.84817
7044,92.11618
7045,111.43837
7046,102.27473
7049,105.2978
7050,98.39058
7051,101.51599
7054,110.76352
7055,97.638176
7057,98.17369
7060,112.79672
7061,96.61403
7063,91.94947
7064,107.894905
7067,96.82838
7071,94.98574
7074,101.08774
7075,94.92864
7078,111.43837
7079,90.83219
7080,107.509636
7081,99.24834
7082,112.04654
7083,93.54142
7085,109.71596
7092,100.51567
7094,92.319786
7100,93.75247
7101,108.12592
7102,111.59721
7104,110.366684
7105,96.61403
7106,92.42428
7107,100.9946
7108,78.09823
7109,94.12802
7110,111.484
7112,95.42272
7113,103.20283
7114,98.87724
7116,111.83153
7117,96.928375
7118,99.82806
7120,94.63358
7121,103.05622
